component,kind,time,CdA,Hdot,Q,dP,mdot,qdot,state
ullage_vent_to_atmosphere,Connection,10.1,5e-06,-176663.7523728287,,3315997.547386093,0.3530542198876451,0,1
ullage_vent_to_atmosphere,Connection,10.1,5e-06,-176936.6597561374,,3326407.6469196137,0.35360937218135846,0,1
ullage_vent_to_atmosphere,Connection,10.2,5e-06,-177203.7733359746,,3336613.2683901554,0.35415278368115805,0,1
ullage_vent_to_atmosphere,Connection,10.2,5e-06,-177465.20594948527,,3346617.6736824554,0.35468468114383267,0,1
ullage_vent_to_atmosphere,Connection,10.2,5e-06,-177721.06218493203,,3356423.857258527,0.3552052746670219,0,1
ullage_vent_to_atmosphere,Connection,10.3,5e-06,-177971.44433852215,,3366034.7712043733,0.3557147698014028,0,1
ullage_vent_to_atmosphere,Connection,10.4,5e-06,-178216.45250829327,,3375453.326915697,0.3562133677371065,0,1
ullage_vent_to_atmosphere,Connection,10.4,5e-06,-178456.18465192177,,3384682.395488542,0.3567012654169294,0,1
ullage_vent_to_atmosphere,Connection,10.5,5e-06,-178064.08562248366,,3369594.4498806396,0.35590329275911997,0,1
ullage_vent_to_atmosphere,Connection,10.5,5e-06,-177676.10783431397,,3354699.8079940467,0.35511380257659503,0,1
ullage_vent_to_atmosphere,Connection,10.6,5e-06,-177290.92855064585,,3339946.7504330315,0.35433010048069935,0,1
ullage_vent_to_atmosphere,Connection,10.6,5e-06,-176908.52462719753,,3325333.638554419,0.3535521371306111,0,1
ullage_vent_to_atmosphere,Connection,10.7,5e-06,-176528.86182922943,,3310858.425426827,0.3527798406738747,0,1
ullage_vent_to_atmosphere,Connection,10.7,5e-06,-176775.64183464285,,3320263.526379957,0.3532818214883897,0,1
ullage_vent_to_atmosphere,Connection,10.8,5e-06,-177016.19588612768,,3329444.7780611087,0.35377117452109724,0,1
ullage_vent_to_atmosphere,Connection,10.8,5e-06,-177251.68283502446,,3338445.4785785996,0.35425025470213733,0,1
ullage_vent_to_atmosphere,Connection,10.9,5e-06,-177482.19826625637,,3347268.471628434,0.3547192543267597,0,1
ullage_vent_to_atmosphere,Connection,10.9,5e-06,-177707.83034220384,,3355916.35326434,0.35517835068257725,0,1
ullage_vent_to_atmosphere,Connection,11.0,5e-06,-177928.66537645197,,3364391.683023827,0.35562771738415483,0,1
ullage_vent_to_atmosphere,Connection,11.0,5e-06,-178144.78790754356,,3372696.985356397,0.35606752451966117,0,1
ullage_vent_to_atmosphere,Connection,11.1,5e-06,-178356.28074342603,,3380834.7499903673,0.3564979387380408,0,1
ullage_vent_to_atmosphere,Connection,11.1,5e-06,-177978.85111217469,,3366319.299056166,0.3557298422229469,0,1
ullage_vent_to_atmosphere,Connection,11.2,5e-06,-177605.3393285124,,3351986.6962782927,0.3549698069999249,0,1
ullage_vent_to_atmosphere,Connection,11.2,5e-06,-177234.42324443904,,3337785.356824895,0.3542151402075263,0,1
ullage_vent_to_atmosphere,Connection,11.2,5e-06,-176866.0830021185,,3323713.848412291,0.35346579943311823,0,1
ullage_vent_to_atmosphere,Connection,11.3,5e-06,-176500.28796284154,,3309770.340092122,0.35272172037504246,0,1
ullage_vent_to_atmosphere,Connection,11.4,5e-06,-176718.7596775448,,3318094.4374629073,0.3531661128328947,0,1
ullage_vent_to_atmosphere,Connection,11.4,5e-06,-176931.5987609473,,3326214.43907495,0.3535990766059166,0,1
ullage_vent_to_atmosphere,Connection,11.5,5e-06,-177139.97920982869,,3334174.396729997,0.35402299789903235,0,1
ullage_vent_to_atmosphere,Connection,11.5,5e-06,-177343.98247392935,,3341976.7908744398,0.3544380407208352,0,1
ullage_vent_to_atmosphere,Connection,11.6,5e-06,-177543.6834646895,,3349623.879744173,0.35484435585002533,0,1
ullage_vent_to_atmosphere,Connection,11.6,5e-06,-177739.1555874215,,3357117.890146993,0.35524209106903587,0,1
ullage_vent_to_atmosphere,Connection,11.7,5e-06,-177930.47079892276,,3364461.0186319198,0.3556313912787014,0,1
ullage_vent_to_atmosphere,Connection,11.7,5e-06,-178117.69964215186,,3371655.431824263,0.35601239856636346,0,1
ullage_vent_to_atmosphere,Connection,11.8,5e-06,-178300.9112793733,,3378703.266741589,0.35638525227094653,0,1
ullage_vent_to_atmosphere,Connection,11.8,5e-06,-178480.173524712,,3385606.631125049,0.35675008904692296,0,1
ullage_vent_to_atmosphere,Connection,11.9,5e-06,-178117.42109594305,,3371644.7224970185,0.3560118317135181,0,1
ullage_vent_to_atmosphere,Connection,11.9,5e-06,-177758.38811524631,,3357855.7003146806,0.3552812255852832,0,1
ullage_vent_to_atmosphere,Connection,12.0,5e-06,-177401.75255611006,,3344188.022979386,0.354555578171747,0,1
ullage_vent_to_atmosphere,Connection,12.0,5e-06,-177047.4976368789,,3330640.4502845313,0.35383485353997196,0,1
